player_id,player_name,team,position,role,age,projected_games,minutes,points,rebounds,assists,steals,blocks,turnovers,fg_pct,three_pt_pct,ft_pct,fta,fantasy_points,consistency,offense_projection_raw,offense_recent_blend,offense_baseline_score,offense_trend,offense_availability_factor,offense_history_seasons,offense_baseline_sample_size,offense_age_band,defense_projection_raw,defense_recent_blend,defense_baseline_score,defense_trend,defense_availability_factor,defense_history_seasons,defense_baseline_sample_size,defense_age_band,offense_projection_z,defense_projection_z,advanced_projection_raw,advanced_projection_z,offense_projection_band,defense_projection_band,advanced_projection_band,offense_wins_component,defense_wins_component,strict_wins,strict_wins_gap_from_baseline
203497,Rudy Gobert,MIN,C,Starter,33,71,32.313416209766544,13.280331593797484,10.75303231489156,1.9861008948059125,0.7578808623428651,1.6018072589446055,1.6018207939632547,0.584798066285177,0.3103231336432547,0.6464452019520567,4.220208459386655,34.64036528377538,70,0.1616,0.2994,0.0832,-0.0,0.75,39,2897,32+,0.0533,0.4566,-0.0032,-2.2135,1.0321,35,195,32+,-0.1169448899485649,-0.0191340809685943,0.112865,-0.1184408580526023,average,average,average,0.361,0.097,6.458,0.458
1627780,Gary Payton II,GSW,G,Rotation,33,62,17.653635769741374,7.058454593844559,2.8722110502305127,1.932765925437348,0.8259564813629569,0.2596344838723866,0.8929879155159228,0.507109486026928,0.3387523936699897,0.7415636585950025,0.839820407237049,15.768041722467304,54,0.1417,0.6711,-0.0177,-2.8265,0.9502,21,610,32+,0.0728,0.2268,-0.0463,-0.5892,1.15,35,315,32+,-0.0873865578759357,0.0067701133564389,0.110695,-0.0618275227638771,average,average,average,0.316,0.133,6.449,0.449
202696,Nikola Vučević,BOS,C,Starter,35,64,30.530618291420776,15.581862022754647,9.058638832623476,3.031054342353749,0.6954472094900916,0.9916953358382212,1.5888795347190698,0.5015960722301945,0.3611884650290914,0.7608020603474616,2.5537822017833145,34.47135823669931,64,0.7926,1.248,0.0832,2.2476,0.75,45,2897,32+,-0.734,-1.1085,-0.0032,-0.8321,0.9797,35,195,32+,1.0091407750908337,-1.2002991487514918,0.10563,-0.1389508475988132,above,below,average,1.77,-1.341,6.429,0.429
1641775,Jordan Walsh,BOS,G,Rotation,22,54,17.233687609138283,6.021249536018978,2.8019931902246347,1.4625091383888265,0.6352488360377982,0.3090632648846383,0.8101140764530639,0.4467007398673818,0.3544972646606318,0.7672524881921089,1.0799457698679626,13.600227298186027,49,0.0312,0.266,-0.2397,-0.7623,0.8494,6,907,21-23,0.1965,0.4974,0.1139,-1.6171,1.15,11,799,21-23,-0.2953476251665339,0.1838385804977397,0.105585,-0.0753235680529029,average,average,average,0.07,0.359,6.429,0.429
1631119,Jaylin Williams,OKC,F,Rotation,23,60,19.00116429658875,6.962852797965313,4.75454275188126,1.856700793414072,0.5440103051788336,0.554860261126315,0.9066800088717316,0.4456835385643449,0.3729151296022129,0.7475059555763057,1.3163483189992484,17.84328698038765,57,-0.006,0.3904,-0.2397,-2.0026,0.9403,12,907,21-23,0.2378,0.3982,0.0826,-0.569,1.15,18,653,21-23,-0.2709388775241811,0.3061699067083471,0.10371,0.0546150571110132,average,average,average,-0.013,0.435,6.422,0.422
203935,Marcus Smart,LAL,G,Starter,32,53,28.96505634268888,12.995695131372225,3.10227980999636,3.995394259523645,1.306851893602988,0.3104211532357012,1.958676249738248,0.4271833931519317,0.350709628597971,0.8178704209542413,2.819377662610002,25.604665183431145,66,-0.0526,-0.1924,0.0832,0.3416,0.75,36,2897,32+,0.2939,0.5739,0.0155,-0.273,0.9134,45,933,32+,-0.453059276197775,0.3232603161449724,0.103325,-0.0812924647952118,below,average,average,-0.117,0.537,6.42,0.42
1629673,Jordan Poole,NOP,G,Rotation,26,51,24.97752311718442,13.222923250201545,2.4975582545939594,3.2664794379627486,0.8464129297487308,0.3156924308624112,1.8416625264950848,0.4107940151431165,0.3501494308713986,0.8512462700650095,2.582928908549796,22.76436586799676,65,0.0839,0.1219,0.0582,-0.1037,1.006,21,1309,24-27,0.1233,0.0724,0.0744,0.4143,1.15,25,913,24-27,-0.1961661930740947,0.0790575635636797,0.10163,-0.0857691373519434,average,average,average,0.187,0.225,6.412,0.412
1631321,Sidy Cissoko,POR,G,Rotation,22,50,17.357853913749363,6.13954307013662,2.207110567655882,1.768328992300256,0.6296440424246175,0.2428269112305228,0.9549912418520036,0.427609206092598,0.3197805369126144,0.7300257936227523,1.3095004101608003,13.10299085888748,60,-0.2407,-0.3592,-0.2397,-0.0033,0.8195,6,907,21-23,0.5196,0.534,0.1139,0.9728,1.15,5,799,21-23,-0.8070635907440331,0.6463351183583239,0.1014349999999999,-0.0862841527788241,below,above,average,-0.538,0.949,6.411,0.411
1628971,Bruce Brown,DEN,G,Rotation,29,65,23.455135743625675,8.645437083616713,3.400306424564836,2.3460762835786944,0.8891555899986019,0.2255563075439506,1.1308931661224144,0.4480025067107896,0.3596261166476447,0.7999300402688567,1.6551726532777664,18.4581617449678,68,0.3799,0.3956,0.0276,0.8832,1.0782,24,901,28-31,-0.2399,-0.3346,0.1577,-0.5514,1.15,31,441,28-31,0.3609059871794535,-0.4408395040654264,0.10099,-0.0874594443940132,above,below,average,0.848,-0.438,6.41,0.41
1629020,Jarred Vanderbilt,LAL,F,Rotation,27,54,19.52903694373268,6.428388251875794,4.584456573449942,1.3236826680582403,0.8170818961546509,0.3468795853222028,0.9329571394277224,0.4788495811121572,0.3361685791432994,0.6886610186921083,1.3851218288791496,16.474187447105923,62,-0.1569,-0.2597,0.0582,-0.1951,0.9027,21,1309,24-27,0.4093,0.4726,0.1733,0.2036,1.15,26,714,24-27,-0.5578767365272571,0.5453956366236624,0.09789,0.0390367693342832,below,above,average,-0.35,0.748,6.398,0.398
1630202,Payton Pritchard,BOS,G,Starter,28,75,30.79012029866401,15.667273295224248,3.876288911011473,4.505324710746212,0.9006008026998356,0.194307029808148,1.523499479946878,0.4590841774671982,0.3818634500154372,0.8417974052316991,2.240176462232222,28.83803107213441,65,0.2627,0.4853,0.173,-0.0841,0.75,17,4542,28-31,-0.1063,-0.13,-0.0817,0.0288,1.0672,30,1495,28-31,0.1403355158087917,-0.2495998338141913,0.09665,-0.0989218390230488,average,average,average,0.587,-0.194,6.393,0.393
1628384,OG Anunoby,NYK,F,Starter,28,66,34.0130055993918,16.77730399610187,5.66796668319038,2.463865331232446,1.3206632639641076,0.70983645790789,1.7825845243121687,0.4780055435635798,0.3754830648832423,0.7968724996414872,3.434833086913801,31.58357665408282,60,0.1884,0.5202,0.173,-1.301,0.75,27,4542,28-31,-0.0177,-0.0726,-0.0316,0.3528,0.9982,29,1195,28-31,0.0987146664797815,-0.0502276092879389,0.095655,0.0330543856262091,average,average,average,0.421,-0.032,6.389,0.389
1627826,Ivica Zubac,IND,C,Starter,29,57,31.20608730038396,15.545517654398711,10.585623507245815,2.488829892243897,0.602369724763018,1.182170131312594,1.8329727740087147,0.5724271127704185,0.3590561511009129,0.725877596331,3.601199569316597,35.50215749567766,73,0.1235,0.3789,0.173,-1.2487,0.75,29,4542,28-31,0.0566,0.589,0.0295,-3.0169,0.9347,33,436,28-31,-0.1849383350167124,-0.0141831795032272,0.093395,-0.1736349833414384,average,average,average,0.276,0.103,6.379,0.379
1629645,Kevin Porter Jr.,MIL,G,Starter,25,51,30.14420379388136,15.607785809150172,4.415319592264138,5.2277739962874925,1.4783403122825358,0.3527774941396668,2.321171455818088,0.4546502212247381,0.3448559230561195,0.8326450088733441,3.5419068025348874,31.92001227774689,62,0.8082,1.3034,0.1699,1.8789,0.75,18,6780,24-27,-0.7836,-1.1453,-0.0093,-1.9131,0.8892,14,2254,24-27,1.1669668479990305,-1.2191105273857594,0.09189,-0.1114934976484424,above,below,average,1.805,-1.432,6.373,0.373
1642396,Blake Hinson,UTA,F,Rotation,26,30,21.16650352560356,9.220990477433531,3.9154358156299214,1.34697937149185,0.6386122585273121,0.4123305826201241,0.8791830137614032,0.4812647318985191,0.3917733760681183,0.7299157842115913,1.6282553153356396,18.21362802310812,70,0.0393,0.0582,0.0582,0.0,0.75,0,1309,24-27,0.1527,0.1733,0.1733,0.0,0.9791,0,714,24-27,-0.1848004745232576,0.1874637281906017,0.09033,0.0188010553150257,average,average,average,0.088,0.279,6.367,0.367
1631174,Tyler Burton,MEM,F,Rotation,26,29,22.03813195088047,8.955224436117716,4.259424737473555,1.3294928814511164,0.7411335619021531,0.4512417172714422,0.987075256741662,0.4509642511503075,0.3459322982595982,0.753007730465286,1.8266741159552613,18.650824024041786,66,0.0396,0.0582,0.0582,0.0,0.7561,0,1309,24-27,0.1502,0.1733,0.1733,0.0,0.9631,0,714,24-27,-0.1842300215232515,0.1839764726524776,0.08937,0.0162314408363898,average,average,average,0.088,0.274,6.362,0.362
1641771,Jalen Slawson,IND,F,Rotation,26,29,19.83024688320057,7.504338549213626,3.9111435970443527,1.4813463734551966,0.7726704506139509,0.5332377026216276,0.9637362902775432,0.4692433708757755,0.3538073782888196,0.7235404564887068,1.4879770276638034,17.373718595278838,48,0.0393,0.0582,0.0582,0.0,0.75,0,1309,24-27,0.1502,0.1733,0.1733,0.0,0.9631,0,714,24-27,-0.1848004745232576,0.1839764726524776,0.089205,0.0157897883478743,average,average,average,0.088,0.274,6.362,0.362
203924,Jerami Grant,POR,F,Starter,32,60,31.812527990899607,17.232590100656626,4.681025800649429,2.606705313888199,0.8979515298869074,0.7033213070019977,1.885122247926784,0.4486126913870452,0.3795107504241078,0.8103774761911864,4.597075062184317,29.67857529500817,70,0.275,0.5115,0.0832,0.1345,0.75,36,2897,32+,-0.1381,-0.2016,-0.1119,0.1086,0.9615,39,747,32+,0.2633854324815468,-0.218173836003997,0.089105,0.0155221201730164,average,average,average,0.614,-0.252,6.362,0.362
1642847,Jeremiah Fears,NOP,G,Rotation,19,74,23.618360538496287,11.215222814411554,3.1662286593468822,2.9646190206765217,0.9554843268420884,0.3232796850848589,1.7821906595131642,0.429256997769414,0.3369572672880777,0.7832078082321603,2.261335427238867,21.515727112910277,66,0.3832,0.5648,-0.2397,0.2599,1.15,3,907,21-23,-0.2743,-0.7042,0.1139,1.4984,1.15,4,799,21-23,0.3671165891890369,-0.4900808562858043,0.087325,-0.1235501408469559,above,below,average,0.856,-0.501,6.355,0.355
1626192,Pat Connaughton,CHA,G,Scrub,33,50,9.489254057649667,2.9855125207142024,1.5443955197676376,0.8557662129640434,0.2723764686661221,0.0979966568120226,0.3792037410043957,0.4211800658143291,0.3395356626050413,0.6966206800364838,0.4904342161019696,6.854352099311472,79,-0.5573,-0.0052,-2.0878,0.407,1.15,33,67,32+,0.8722,1.7164,-0.63,-0.8241,1.15,50,24,32+,-1.402904983542254,1.1510589786171974,0.0859749999999999,-0.1271156322638219,poor,above,average,-1.245,1.594,6.349,0.349
1629636,Darius Garland,LAC,G,Starter,26,55,31.83599149681522,18.29556480544675,3.2626092293164763,5.926016388758209,1.1607041417344073,0.2309650229809946,2.568063742586632,0.4556002249100609,0.3834427160679647,0.8408629718920758,3.342924304628923,32.70666421532341,69,0.3098,0.9165,0.1699,-2.2516,0.75,21,6780,24-27,-0.1879,-0.3252,-0.0093,-0.0636,0.9197,20,2254,24-27,0.2289777444910287,-0.3664049018718319,0.085835,-0.1274853869292745,average,below,average,0.692,-0.343,6.349,0.349
1642854,Asa Newell,ATL,F,Bench,20,43,11.441275053722068,4.568116289120681,2.322314571717418,0.6361386597907772,0.3670643830372467,0.3452081696309802,0.5499447859430804,0.4920172349569842,0.3546826599018728,0.6484939368265663,0.8431447901077884,9.895974636929347,57,0.1261,0.542,-0.9598,0.141,0.9976,3,534,21-23,0.0346,0.1403,-0.1162,-0.1926,1.15,6,106,21-23,-0.0197494065214883,0.0227257765696178,0.084925,0.004333590463956,average,average,average,0.282,0.063,6.345,0.345
201935,James Harden,CLE,G,Starter,36,70,33.83115316390697,19.13694498182385,4.608286579530933,7.328878766615927,1.1734017239713952,0.4459423064384528,2.994574818241539,0.4334703625516343,0.3736774860081571,0.8748117692844235,5.386737317662037,37.52366430017288,71,0.3402,0.8101,0.0832,-0.9378,0.75,51,2897,32+,-0.2397,-0.4451,0.0155,0.3319,1.046,31,933,32+,0.2861905630035553,-0.4405532171339126,0.079245,-0.1448902672530866,average,below,average,0.76,-0.438,6.322,0.322
1630534,Ochai Agbaji,BKN,G,Rotation,25,60,20.86212410660392,7.6000261405179454,2.7263742232547488,1.655049994423298,0.6773159109908061,0.3233820536366401,0.8806334574147795,0.44548742464177,0.3443573188351643,0.7830848922367034,1.0914815063286527,15.47571063652615,66,-0.1602,-0.2214,0.0582,-0.3359,0.9834,12,1309,24-27,0.3718,0.5099,0.0744,-0.0499,1.15,19,913,24-27,-0.6555625417223756,0.4347690759696073,0.0792,-0.1450091169669822,below,above,average,-0.358,0.679,6.321,0.321
201572,Brook Lopez,LAC,C,Rotation,38,72,24.556949923417303,9.37317849495586,4.908339102199571,1.4093073261754625,0.6043725678273419,1.3278449023085646,0.9763781001580848,0.4658548909082146,0.3657953922622332,0.7497959125933227,1.542995935438178,22.197420717108173,65,-0.1934,-0.2603,-0.0177,0.0547,1.15,48,610,32+,0.4099,0.624,-0.0772,0.0518,1.15,30,136,32+,-0.7504796143368161,0.5158633319253231,0.078085,-0.2170362189948582,below,above,average,-0.432,0.749,6.317,0.317
1642358,AJ Johnson,DAL,G,Bench,21,42,12.982120753677602,4.615821498149611,1.4687551330936586,1.4104786136427916,0.3767584172498769,0.0979237840025269,0.745179721903545,0.3768385644269802,0.2850346317832302,0.8082441131178314,0.8833555549844851,9.172912460179855,62,-0.4214,-0.2453,-0.9598,-0.01,1.0524,6,534,21-23,0.687,0.764,0.3161,0.4414,1.15,9,124,21-23,-1.1471411007839525,0.8859572800353955,0.07738,-0.149815927617868,below,above,average,-0.941,1.255,6.314,0.314
202685,Jonas Valančiūnas,DEN,C,Bench,33,66,15.050105966681372,7.644700783289943,5.37778414251155,1.260507817272746,0.3009925862255641,0.5707965638569326,1.0343462789728075,0.5566532728037569,0.297499072640546,0.7715603211388007,1.679171774995031,17.569824651487604,73,0.1717,0.8815,-1.0403,-1.6359,1.15,42,249,32+,-0.0407,0.068,-0.3989,0.4345,1.15,42,21,32+,-0.0989203808885048,-0.1601597590729921,0.07612,-0.2226066584500489,average,average,average,0.383,-0.074,6.309,0.309
1628988,Aaron Holiday,HOU,G,Bench,29,48,13.258391866141013,4.965589008072117,1.2369080077431471,1.3217027974793465,0.4304057029607273,0.109925353649804,0.6294234130993793,0.4159852825982165,0.3789838107779888,0.8284402532370616,0.7025811541920257,9.424002570315128,67,-0.3313,-0.0418,-1.1459,0.1613,1.1138,24,320,28-31,0.5659,0.8492,0.2006,-0.7762,1.15,42,41,28-31,-0.977572845916234,0.7126105430037744,0.0724399999999999,-0.1628629850988442,below,above,average,-0.74,1.034,6.294,0.294
1628389,Bam Adebayo,MIA,C,Starter,28,71,32.952172831211016,18.56325524832787,9.880657333547294,3.362852521720005,1.0441907459585988,0.9278999058229483,1.977218764192107,0.4879025055295017,0.3336849934270732,0.7569774021911811,5.063708906620263,39.40337602231717,66,0.4262,1.0535,0.173,-1.5983,0.75,27,4542,28-31,-0.3615,-0.4947,0.0295,-0.5913,1.0415,28,436,28-31,0.3552615553278612,-0.6414473924335325,0.071735,-0.2350373846643039,above,below,average,0.952,-0.661,6.291,0.291
1631250,Pete Nance,MIL,F,Rotation,26,41,17.94178638062696,6.662670389745072,3.39575027858175,1.1610505313028645,0.4899557926629434,0.3728209461300507,0.7593690586098958,0.478598774990692,0.3762143510066263,0.6982816401934071,1.070215116854646,14.308107678766554,50,0.2555,0.303,0.0582,1.2538,0.7586,3,1309,24-27,-0.1561,-0.1951,0.1733,-0.7064,1.15,4,714,24-27,0.2263059874811493,-0.2432820758784907,0.07028,-0.0348664137439838,average,average,average,0.571,-0.285,6.286,0.286
1630610,DeJon Jarreau,MEM,G,Rotation,28,27,21.54521590669501,8.802840061251725,3.260698432098913,2.793096019457543,0.8717998044526631,0.3582946519589782,1.519083660627209,0.427190210006559,0.3117349028038992,0.8040202607134653,1.7311093440121386,19.07652191756445,78,0.0186,0.0276,0.0276,0.0,0.75,0,901,28-31,0.1281,0.1577,0.1577,0.0,0.9026,0,441,28-31,-0.319060832839489,0.0859284499200115,0.0678749999999999,-0.1749196282973573,average,average,average,0.042,0.234,6.276,0.276
1642875,Maxime Raynaud,SAC,C,Rotation,23,70,24.03351421712297,10.415969140163265,6.910923971414016,1.306618743300504,0.5542726997357654,0.7989240955021382,1.2198276911423789,0.5557651488381758,0.327098042247522,0.727827517483934,2.229392757564354,23.50876871538217,65,0.5481,0.6423,-0.2397,1.2279,1.141,3,907,21-23,-0.5219,-0.7925,0.0268,0.1368,1.15,4,157,21-23,0.5728048874487847,-0.8820912091138028,0.0666,-0.2495942328080211,above,below,average,1.224,-0.954,6.27,0.27
1629646,Charles Bassey,GSW,C,Bench,25,24,11.606601085614518,4.354172477079413,3.700301166446746,0.5605399401602853,0.3106741737509355,0.7080097976574258,0.6346235776445898,0.5733398338541236,0.2668456077931548,0.6649231819723829,1.0925064442343124,12.056772123636428,51,-0.2674,-0.1523,-0.8032,-0.4721,0.7705,12,637,24-27,0.4737,0.4225,0.1835,1.0492,1.1456,19,34,24-27,-0.8825403737867614,0.6115807602557548,0.0660949999999999,-0.2510258215738591,below,above,average,-0.597,0.866,6.269,0.269
203114,Khris Middleton,DAL,F,Rotation,34,57,22.671065052105213,9.851433591390316,3.8743214623155824,2.818322084570805,0.7220998708921135,0.2707888739852486,1.445451050852093,0.4522173360334676,0.3669075722181675,0.8301372127730393,1.8716719939539148,20.26131765680521,70,-0.0313,-0.0634,-0.0177,0.1518,1.027,41,610,32+,0.1802,0.2292,0.0742,-0.0307,1.15,48,283,32+,-0.3190470805246967,0.2258235391099671,0.0638749999999999,-0.0520105603436326,average,average,average,-0.07,0.329,6.259,0.259
1629628,RJ Barrett,TOR,F,Starter,25,61,32.09984666718184,18.91464609175394,6.131867327670565,3.5393104953696883,0.8692593558369809,0.5185218522845015,2.126223643178516,0.4777846567273072,0.3482263948692931,0.724228342167662,4.788086007617647,33.61897260919908,80,0.4193,1.1673,0.1699,-2.4214,0.75,21,6780,24-27,-0.3748,-0.5373,-0.0596,-0.4898,0.963,18,1588,24-27,0.5377733254844882,-0.5483471903535896,0.061955,-0.0571497893009043,above,below,average,0.936,-0.685,6.251,0.251
1629637,Jaxson Hayes,LAL,C,Rotation,25,63,19.394748489721263,7.2891633018063935,4.970675971851572,0.9688274167787952,0.5211943954152966,0.8933247110847187,0.829977555233166,0.6284232914662974,0.3438874911231123,0.6450684525601676,2.003122920242694,18.12079535746335,65,0.3775,1.1762,0.0582,-3.9138,0.9736,21,1309,24-27,-0.3347,-0.5368,0.1525,-0.147,1.15,37,236,24-27,0.2683512987709377,-0.6012400714420659,0.05701,-0.2767802452127432,average,below,average,0.843,-0.612,6.231,0.231
1642853,Rasheer Fleming,PHX,F,Bench,21,51,11.77546639810407,4.261522338099619,2.3065603570081312,0.5150053741962979,0.3819118684810633,0.3459814341112854,0.5421785434423564,0.4346392709810814,0.3360473938768795,0.6610245233062471,0.80255843895867,9.443404192138516,61,-0.3382,-0.1927,-0.9598,0.5939,1.1057,3,534,21-23,0.5365,1.0568,-0.1162,-1.3269,1.15,5,106,21-23,-0.9026204995309526,0.722827198403418,0.0554149999999999,-0.0746552879366112,below,above,average,-0.755,0.98,6.225,0.225
1642848,Tre Johnson,WAS,G,Rotation,20,60,22.62737348051596,10.235608167406982,2.80437763889182,2.33439890226507,0.6928920723859444,0.283275152488622,1.430853885249468,0.4230909430338593,0.3515527589938395,0.812441866279455,1.605918703128662,18.600107476849,76,-0.0557,-0.0441,-0.2397,0.3425,1.0258,3,907,21-23,0.1843,0.1345,0.1139,0.4537,1.15,4,799,21-23,-0.4588934780855654,0.1663750776753964,0.0522999999999999,-0.216054834828977,below,average,average,-0.124,0.337,6.213,0.213
1642504,Cormac Ryan,MIL,G,Rotation,27,28,22.2075749416458,10.114374952746008,2.696896358435481,2.459803637919398,0.8838987193990349,0.2236688881983104,1.2616510717183254,0.4573779837327235,0.3884813136654315,0.8421583320529813,1.7455129250702357,19.10140779082139,45,0.0394,0.0582,0.0582,0.0,0.7518,0,1309,24-27,0.0621,0.0744,0.0744,0.0,0.9275,0,913,24-27,-0.2799152201730235,-0.0085462374795506,0.049615,-0.2231462010914102,average,average,average,0.088,0.113,6.201,0.201
1630702,Jaden Hardy,WAS,G,Rotation,23,58,17.964343200555827,8.698197371056184,2.0372446830006643,1.7217859926881585,0.5325976000520226,0.1507634674472233,1.1889861674194904,0.4287721011525177,0.3770945251966519,0.7537331156361968,1.4770376334202475,14.586667014767468,62,-0.1423,-0.0736,-0.2397,-0.5048,0.8994,12,907,21-23,0.2821,0.274,0.1139,0.4673,1.15,21,799,21-23,-0.6218747308219077,0.3063693871856568,0.0486799999999999,-0.2256156340356841,below,average,average,-0.318,0.515,6.197,0.197
1642347,Jamal Shead,TOR,G,Rotation,23,73,21.434407234104025,7.681517784505955,2.103954781257347,3.8395789044418183,0.8336431739957965,0.1959028062875331,1.3603470645538591,0.4075746953106979,0.3357223120412314,0.781194476988643,1.425808427582523,17.693922754973627,69,0.1961,0.5762,-0.2397,-1.3706,1.1043,6,907,21-23,-0.1326,-0.3177,0.1139,0.411,1.15,10,799,21-23,0.0149942752517434,-0.2872465653082592,0.048185,-0.2269229808885349,average,average,average,0.438,-0.242,6.196,0.196
1642359,Pacôme Dadiet,NYK,F,Scrub,20,23,5.51957259011159,1.9737658969317,1.0802021434132056,0.3561504989607723,0.1615692825672232,0.1006215335436736,0.2268234233025954,0.3955790416825376,0.2569269430766961,0.7169961295490183,0.4317256682724711,4.3639832424988,69,-0.0902,0.5999,-1.7014,-0.6322,0.9144,6,195,21-23,0.2129,0.102,-0.1162,1.6316,1.1235,11,106,21-23,-0.4310460195258974,0.2714368415486308,0.0461949999999999,-0.0993342936585099,below,average,average,-0.201,0.389,6.188,0.188
1629652,Luguentz Dort,OKC,G,Rotation,27,66,25.612861638222267,9.15149240781228,3.278567196697372,1.8469284751267905,0.9014396124862052,0.3695970074165763,0.9471894560466334,0.4185234605559881,0.3719466275896575,0.7911673438296666,1.242136622253771,18.722086160201023,70,-0.3042,-0.3845,0.0582,-0.3041,1.1443,21,1309,24-27,0.4664,0.5233,0.0744,0.6925,1.15,20,913,24-27,-0.9265706294132908,0.5701827945756465,0.0425699999999999,-0.2417527840779439,below,above,average,-0.679,0.852,6.173,0.173
1642461,Spencer Jones,DEN,F,Rotation,24,52,18.767182840241205,6.24773020749221,3.374340924092329,0.9657032289605928,0.638965369739718,0.4436736709277332,0.7181307612549558,0.4672990102039234,0.3376447931394987,0.7076131603278082,1.207620200335742,14.275280520591291,55,-0.1348,-0.1059,0.0582,-1.0099,0.8684,6,1309,24-27,0.2581,0.2513,0.1733,0.2164,1.15,6,714,24-27,-0.5158533655268066,0.334486421677915,0.0420049999999999,-0.1105495901850561,below,average,average,-0.301,0.472,6.171,0.171
1641744,Zach Edey,MEM,C,Rotation,23,35,22.879869041128487,10.160027998208475,8.07333708424451,1.1617864909287294,0.5939395285636493,1.3294472778616162,1.5409238797296234,0.5780757765517914,0.3092249015346141,0.717772948199401,2.345423223887268,25.819948775241155,59,0.1215,0.2702,-0.2397,0.3123,0.8267,3,907,21-23,-0.0666,-0.061,0.0268,-0.359,1.0328,4,157,21-23,-0.1885075447315758,-0.1990168342102677,0.036855,-0.3339162285304882,average,average,average,0.271,-0.122,6.149,0.149
1641767,Ben Sheppard,IND,G,Rotation,24,61,20.381236358703703,7.075028667773925,2.6642936333722456,1.9012905354937697,0.6832263147823758,0.1712139928619535,0.7942482645900448,0.427923742542801,0.3510103828465528,0.7904533021598017,1.0495825928861189,14.893189489404216,65,0.0499,0.1967,0.0582,-0.9147,0.9803,9,1309,24-27,0.0197,0.025,0.0744,-0.2022,1.15,17,913,24-27,-0.2601542137788942,-0.0692390669604815,0.03631,-0.2582860998331887,average,average,average,0.111,0.036,6.147,0.147
1642860,Will Riley,WAS,F,Rotation,20,69,21.384012345906577,9.125996498545533,3.56958923322817,1.5805514585814373,0.6893821642525253,0.3356648879366493,1.1432917507507825,0.4477568466614208,0.3279849579903295,0.7636269990287983,2.0419524999083896,17.712180172108233,53,0.0365,0.1347,-0.2397,0.0649,1.0703,3,907,21-23,0.0339,0.0182,0.0826,-0.0624,1.15,5,653,21-23,-0.1901247025233147,0.0217493450189431,0.03533,-0.1284164408568211,average,average,average,0.082,0.062,6.144,0.144
203500,Steven Adams,HOU,C,Rotation,32,43,20.042065177300078,5.986204778030407,6.886275791190115,1.3744829998622017,0.5624220805199577,0.6764830875935877,1.0713028681502916,0.5093765368794693,0.3490745842431214,0.5878273923450352,1.927877559482798,18.95687286344219,74,-0.1257,-0.2975,-0.0177,0.4903,0.8447,36,610,32+,0.2268,0.3211,-0.0772,0.2777,1.15,42,136,32+,-0.6296618654886905,0.2411633142560121,0.0329249999999999,-0.3450571074408697,below,average,average,-0.281,0.414,6.133,0.133
1642882,Julian Reese,WAS,F,Starter,22,32,32.37956611123204,16.4231582805386,7.368396221578559,2.954056836919409,1.1269444404028732,0.8048493414845157,2.1862790065185456,0.4762444457220507,0.3469735266158765,0.7522692513571747,4.14508598197828,33.3054213409556,61,0.0685,0.1015,0.1015,0.0,0.75,0,4716,21-23,-0.0144,-0.0213,-0.0213,0.0,0.75,0,1237,21-23,-0.1292763825226624,-0.045624431977615,0.031195,-0.1394845198871954,average,average,average,0.153,-0.026,6.127,0.127
1631248,Baylor Scheierman,BOS,G,Rotation,25,60,18.82415816707389,6.716962693631297,2.784178425775328,1.919904063005672,0.6743171549546348,0.1516648836022102,0.8463048253032154,0.4275947709656453,0.3667721746514109,0.8074703118733418,0.99441290851186,14.569474189437518,51,-0.0804,0.0992,0.0582,-1.6496,0.9355,6,1309,24-27,0.1655,0.4948,0.0744,-1.7531,1.15,11,913,24-27,-0.5053788931269934,0.1394641061130968,0.0302549999999999,-0.2742779891140206,below,average,average,-0.18,0.302,6.122,0.122
1628396,Tony Bradley,ATL,C,Bench,28,38,10.874369798145118,3.9635814549852433,3.065456327963244,0.5199510124294231,0.2082832706275182,0.419851116610468,0.5248854187289255,0.5366545979915406,0.3723019844201133,0.6560034252224628,0.9797119190345668,9.781573310170304,71,-0.2975,-0.0064,-1.1459,-0.4072,0.8976,12,320,28-31,0.4292,0.5441,0.3077,-0.4556,1.15,19,21,28-31,-0.9362569799954554,0.5448186041318643,0.029515,-0.354723875146824,below,above,below,-0.664,0.784,6.12,0.12
201566,Russell Westbrook,SAC,G,Starter,37,65,28.562680206670333,13.400155103117651,4.540390701492726,6.090091008364905,1.2537575458078214,0.2879679180558798,2.623631697980851,0.4393905727113725,0.3409522209564014,0.7469326213456339,2.7692945884898097,29.98530515106653,66,0.2238,0.5449,0.0832,-0.7661,0.75,54,2897,32+,-0.21,-0.6334,0.0155,1.6682,1.007,49,933,32+,0.0671256921200653,-0.3980396078041095,0.02859,-0.2786754285281552,average,below,average,0.5,-0.384,6.116,0.116
1641748,Andre Jackson Jr.,MIL,G,Bench,24,44,11.37849872803649,3.35876000264179,1.7670967737007512,1.1593222793690678,0.4354315032214541,0.1204203551767804,0.7004639044537753,0.4041921329544337,0.319634498052482,0.6819513803009678,0.6311535111581925,8.185351220877221,59,-0.4385,-0.347,-0.8032,-0.1557,0.9923,9,637,24-27,0.5991,0.6483,0.3726,0.2018,1.15,16,152,24-27,-1.1793233111972488,0.7601341736350693,0.0284199999999999,-0.2791244163362051,below,above,average,-0.979,1.095,6.116,0.116
